행정동코드,자치구,행정동명,성별,연령대,총인구,1인가구수,커뮤니케이션이 적은 집단,평일 외출이 적은 집단,휴일 외출이 적은 집단,출근소요시간 및 근무시간이 많은 집단,외출이 매우 적은 집단(전체),외출이 매우 많은 집단,동영상서비스 이용이 많은 집단,생활서비스 이용이 많은 집단,재정상태에 대한 관심집단,외출-커뮤니케이션이 모두 적은 집단(전체),년,월
1105061,광진구,구의2동,1,35,1034.0,166.1,19.19,15.08,12.08,12.54,34.02,44.66,17.57,13.96,17.97,30.68,2023,6
1105061,광진구,구의2동,1,40,1046.0,133.22,20.37,10.17,15.38,11.53,22.36,23.06,12.1,10.66,17.93,14.78,2023,6
1105061,광진구,구의2동,1,45,1021.0,126.62,14.24,10.65,12.49,8.86,27.12,19.64,10.23,14.32,8.37,24.44,2023,6
1105061,광진구,구의2동,1,50,965.0,96.11,9.2,5.65,9.65,5.72,16.95,9.24,6.66,8.89,16.7,8.4,2023,6
1105061,광진구,구의2동,1,55,917.01,104.23,11.95,9.37,11.95,9.19,31.45,7.51,7.9,12.76,6.99,19.49,2023,6
1105061,광진구,구의2동,1,60,709.0,79.22,7.97,6.82,7.63,5.4,9.24,5.1,5.13,8.12,3.23,7.33,2023,6
1105061,광진구,구의2동,1,65,560.0,86.13,8.45,6.0,14.33,5.31,10.08,2.03,5.93,4.11,12.12,3.32,2023,6
1105061,광진구,구의2동,1,70,341.53,54.31,8.49,6.26,1.26,7.04,13.07,0.68,6.95,4.14,4.32,9.72,2023,6
1105061,광진구,구의2동,1,75,445.47,148.25,11.85,10.19,16.92,11.18,8.17,0.93,16.63,8.66,17.54,8.1,2023,6
1105061,광진구,구의2동,2,20,790.0,126.41,11.17,11.03,7.32,7.03,0.0,17.58,6.16,5.53,6.3,3.32,2023,6
1105061,광진구,구의2동,2,25,878.0,160.27,13.33,11.52,14.18,12.06,3.07,31.24,9.65,19.95,26.31,3.04,2023,6
1105061,광진구,구의2동,2,30,1044.0,178.66,16.18,14.09,19.73,13.17,6.59,46.06,12.93,15.83,17.62,3.26,2023,6
1105061,광진구,구의2동,2,35,977.0,149.21,9.58,14.13,9.41,13.98,8.64,32.84,10.51,11.53,12.89,2.86,2023,6
1105061,광진구,구의2동,2,40,1110.0,135.05,9.13,14.15,7.29,14.82,23.68,17.5,11.3,13.22,14.36,16.45,2023,6
1105061,광진구,구의2동,2,45,1054.0,127.17,7.23,15.92,6.57,14.9,22.4,14.62,11.62,14.67,11.88,13.32,2023,6
1105061,광진구,구의2동,2,50,1073.0,117.31,8.07,11.64,7.47,11.53,4.26,8.46,9.79,13.51,16.84,6.33,2023,6
1105061,광진구,구의2동,2,55,1043.0,117.28,7.58,6.83,9.76,5.43,9.39,7.71,4.79,11.12,11.61,2.33,2023,6
1105061,광진구,구의2동,2,60,803.63,87.31,7.03,7.99,9.75,8.76,13.46,4.92,7.36,5.28,5.92,7.63,2023,6
1105061,광진구,구의2동,2,65,589.0,108.34,8.03,8.69,16.29,11.87,14.69,1.39,10.59,14.93,16.9,8.74,2023,6
1105061,광진구,구의2동,2,70,421.66,69.27,7.73,8.71,2.17,10.17,13.57,0.69,10.4,6.0,3.54,18.5,2023,6
1105061,광진구,구의2동,2,75,675.34,259.33,27.76,27.93,25.36,37.77,20.37,0.89,31.15,25.02,25.48,16.82,2023,6
1105062,광진구,구의3동,1,20,1018.0,172.28,26.61,20.99,9.14,14.44,19.84,17.57,16.69,6.92,11.81,31.48,2023,6
1105062,광진구,구의3동,1,25,1094.0,212.03,27.17,22.99,10.35,23.03,49.11,32.58,25.69,26.74,26.81,40.1,2023,6
1105062,광진구,구의3동,1,30,1272.0,291.93,36.27,27.53,29.99,32.42,39.19,64.58,36.23,27.07,35.16,49.96,2023,6
1105062,광진구,구의3동,1,35,1129.0,229.97,37.34,25.13,16.62,25.84,39.49,53.69,27.87,16.47,20.14,44.04,2023,6
1105062,광진구,구의3동,1,40,1111.0,110.16,15.26,11.22,10.85,11.37,42.95,25.59,14.34,7.21,12.48,50.69,2023,6
1105062,광진구,구의3동,1,45,1167.0,110.79,13.25,9.14,11.99,8.4,13.21,26.43,10.39,8.61,9.8,19.65,2023,6
1105062,광진구,구의3동,1,50,1163.0,79.59,11.15,5.14,6.94,5.5,36.56,15.01,7.53,5.97,14.55,34.44,2023,6
1105062,광진구,구의3동,1,55,1153.0,78.95,8.21,5.87,4.87,4.01,18.78,13.28,5.6,5.62,7.96,20.69,2023,6
1105062,광진구,구의3동,1,60,740.0,54.18,5.44,3.27,5.87,3.12,8.83,7.24,3.81,5.04,2.53,8.75,2023,6
1105062,광진구,구의3동,1,65,555.0,64.42,3.81,2.86,15.43,2.85,8.29,3.53,2.76,1.5,7.36,12.32,2023,6
1105062,광진구,구의3동,1,70,348.66,41.8,5.2,3.72,0.45,3.32,5.15,1.22,3.99,1.45,3.47,1.28,2023,6
1105062,광진구,구의3동,1,75,468.34,112.9,9.23,7.49,18.12,5.52,7.73,1.27,5.94,2.62,10.01,5.1,2023,6
1105062,광진구,구의3동,2,20,982.0,184.84,18.91,16.04,16.93,11.02,17.9,19.31,12.88,11.04,9.33,17.74,2023,6
1105062,광진구,구의3동,2,25,1173.0,256.05,17.98,12.02,23.92,19.7,24.14,40.89,19.59,25.77,30.9,29.26,2023,6
1105062,광진구,구의3동,2,30,1292.65,316.65,29.94,25.02,18.79,25.5,24.08,60.73,31.72,17.95,28.11,23.88,2023,6
1105062,광진구,구의3동,2,35,1117.0,214.8,10.09,13.45,8.19,21.12,11.53,42.43,15.67,14.11,16.89,2.29,2023,6
1105062,광진구,구의3동,2,40,1238.0,118.77,7.02,9.76,8.47,10.79,14.77,22.14,9.29,8.15,14.24,18.83,2023,6
1105062,광진구,구의3동,2,45,1384.0,126.41,6.66,9.93,6.76,10.62,20.3,23.0,9.31,7.6,10.42,17.61,2023,6
1105062,광진구,구의3동,2,50,1292.0,91.24,6.24,7.06,3.0,8.02,26.57,11.51,6.92,5.9,13.62,24.47,2023,6
1105062,광진구,구의3동,2,55,1250.0,92.75,6.05,6.9,4.55,7.39,19.38,8.56,7.22,6.73,7.73,21.62,2023,6
1105062,광진구,구의3동,2,60,799.0,62.95,3.42,5.94,4.67,6.1,10.95,4.81,4.24,3.0,2.29,7.75,2023,6
1105062,광진구,구의3동,2,65,565.0,81.21,3.76,5.52,9.7,4.66,4.17,1.75,5.72,7.1,9.56,4.14,2023,6
1105062,광진구,구의3동,2,70,426.05,60.2,5.12,7.03,0.66,6.31,9.55,0.67,7.31,5.48,3.08,18.94,2023,6
1105062,광진구,구의3동,2,75,610.95,173.03,14.29,15.3,12.28,21.5,12.73,1.25,21.98,9.71,14.1,20.52,2023,6
1105063,광진구,광장동,1,20,1169.0,39.54,6.2,3.09,2.46,2.74,23.63,19.43,3.95,2.24,1.95,19.51,2023,6
1105063,광진구,광장동,1,25,949.92,35.7,3.98,1.84,2.79,3.0,12.22,26.35,3.51,4.51,3.14,30.28,2023,6
1105063,광진구,광장동,1,30,966.0,65.91,5.77,4.33,5.43,4.08,21.34,59.05,3.94,7.04,5.69,24.69,2023,6
1105063,광진구,광장동,1,35,1098.77,66.34,8.96,3.49,5.18,4.48,23.52,60.28,6.61,4.66,4.86,23.32,2023,6
1105063,광진구,광장동,1,40,1860.0,50.03,5.63,1.54,4.02,2.74,28.82,56.46,3.46,2.74,6.82,28.58,2023,6
1105063,광진구,광장동,1,45,1997.0,50.38,5.27,1.7,4.86,1.66,10.04,56.37,2.6,2.37,3.77,4.98,2023,6
1105063,광진구,광장동,1,50,1511.0,63.5,6.47,1.14,4.97,2.18,12.52,23.28,3.3,3.73,11.16,7.09,2023,6
1105063,광진구,광장동,1,55,1061.99,45.09,2.51,0.68,3.04,1.11,5.97,15.7,1.13,3.25,5.12,3.94,2023,6
1105063,광진구,광장동,1,60,703.0,33.35,2.32,0.72,3.39,1.06,5.12,7.58,1.55,2.65,0.87,3.38,2023,6
1105063,광진구,광장동,1,65,420.0,36.26,2.28,0.54,7.9,1.13,3.49,3.01,1.63,0.56,5.88,0.0,2023,6
1105063,광진구,광장동,1,70,340.91,28.04,2.97,1.34,0.49,1.05,3.04,1.66,1.2,0.47,1.59,1.51,2023,6
1105063,광진구,광장동,1,75,499.09,119.96,8.33,6.2,26.66,4.78,7.61,2.62,8.73,2.39,11.07,6.03,2023,6
1105063,광진구,광장동,2,20,1115.0,42.36,4.24,1.43,3.75,1.4,11.27,23.7,1.64,2.2,1.36,11.17,2023,6
1105063,광진구,광장동,2,25,880.0,38.4,2.4,0.57,2.48,2.03,5.86,34.27,2.44,4.18,3.24,17.4,2023,6
1105063,광진구,광장동,2,30,987.0,63.96,4.53,4.31,4.21,4.04,11.77,48.68,4.13,7.38,3.73,15.57,2023,6
1105063,광진구,광장동,2,35,1461.0,81.72,5.26,3.72,1.84,6.02,16.94,64.17,3.62,6.03,5.93,26.87,2023,6
1105063,광진구,광장동,2,40,2314.0,58.6,2.79,2.26,1.78,4.28,11.12,44.0,3.1,4.29,6.19,16.54,2023,6
1105063,광진구,광장동,2,45,1961.0,49.27,2.24,2.22,2.37,3.39,18.02,36.47,3.52,3.55,3.15,17.87,2023,6
1105063,광진구,광장동,2,50,1348.0,60.31,3.02,3.2,2.07,3.49,5.11,11.49,3.57,3.5,6.55,11.82,2023,6
1105063,광진구,광장동,2,55,1036.0,46.54,2.58,2.41,1.41,2.88,15.02,9.18,3.41,3.34,4.33,21.28,2023,6
1105063,광진구,광장동,2,60,663.37,33.45,1.77,2.47,1.58,2.36,3.23,4.47,2.57,1.98,1.35,8.0,2023,6
1105063,광진구,광장동,2,65,448.0,46.85,2.93,2.42,5.4,3.11,2.36,1.57,2.83,3.23,5.79,3.51,2023,6
1105063,광진구,광장동,2,70,444.15,44.61,3.37,2.02,0.0,3.0,7.52,1.01,3.07,2.3,2.21,7.45,2023,6
1105063,광진구,광장동,2,75,747.85,221.96,18.79,12.95,21.7,14.08,9.39,1.8,13.33,14.63,21.26,5.59,2023,6
1105064,광진구,자양1동,1,20,842.0,301.17,36.81,52.26,37.05,53.84,31.18,18.72,47.07,16.53,34.5,25.76,2023,6
1105064,광진구,자양1동,1,25,1038.0,366.7,40.62,41.08,27.24,47.69,39.64,31.37,43.03,44.96,60.61,36.49,2023,6
1105064,광진구,자양1동,1,30,1197.0,407.5,52.43,55.29,41.77,42.01,49.88,54.19,52.51,56.11,44.9,40.73,2023,6
1105064,광진구,자양1동,1,35,1037.0,324.11,42.38,42.55,23.65,38.18,43.56,40.09,40.9,43.71,38.97,37.02,2023,6
1105064,광진구,자양1동,1,40,926.0,167.02,23.06,25.11,15.57,17.68,32.27,16.81,21.79,24.07,21.8,26.67,2023,6
1105064,광진구,자양1동,1,45,924.0,158.52,18.54,20.89,12.83,17.1,22.32,16.27,16.26,19.12,15.38,19.67,2023,6
1105064,광진구,자양1동,1,50,1000.0,138.33,19.15,16.16,16.8,11.92,20.81,9.63,12.19,19.26,20.9,26.54,2023,6
1105064,광진구,자양1동,1,55,891.0,143.52,17.15,18.64,18.57,13.28,13.78,7.09,14.01,23.7,15.63,13.67,2023,6
1105064,광진구,자양1동,1,60,653.0,112.44,15.24,16.02,16.74,15.41,23.4,3.84,15.05,13.72,5.73,29.52,2023,6
1105064,광진구,자양1동,1,65,406.0,82.9,10.2,7.72,16.16,9.94,11.4,1.2,8.9,6.85,11.69,11.3,2023,6
1105064,광진구,자양1동,1,70,274.94,56.39,11.8,7.31,1.81,8.0,9.07,0.49,8.9,4.18,3.64,12.6,2023,6
1105064,광진구,자양1동,1,75,460.06,144.19,15.77,16.25,18.81,18.08,16.34,0.94,19.03,10.12,17.23,12.6,2023,6
1105064,광진구,자양1동,2,20,908.0,348.07,30.57,31.23,31.02,23.08,10.73,23.52,14.75,21.19,23.13,2.66,2023,6
1105064,광진구,자양1동,2,25,1154.0,457.28,41.07,38.02,51.24,42.95,31.12,45.69,37.5,50.37,76.67,33.66,2023,6
1105064,광진구,자양1동,2,30,1218.0,416.28,27.14,34.26,35.19,29.72,16.04,56.57,31.44,42.09,57.86,15.91,2023,6
1105064,광진구,자양1동,2,35,911.0,271.03,21.15,37.31,12.64,38.19,15.6,25.75,28.41,25.22,22.69,15.47,2023,6
1105064,광진구,자양1동,2,40,900.0,159.65,10.74,19.37,12.17,19.49,18.81,14.42,14.75,20.7,21.2,20.99,2023,6
1105064,광진구,자양1동,2,45,1018.0,169.66,10.59,25.45,15.35,21.89,27.49,14.5,14.6,20.02,14.43,30.29,2023,6
1105064,광진구,자양1동,2,50,1030.0,150.36,15.39,20.04,11.75,17.75,50.25,7.25,23.1,13.34,23.2,52.76,2023,6
1105064,광진구,자양1동,2,55,960.0,147.18,11.58,19.02,11.78,24.98,19.08,5.31,19.16,19.16,11.84,21.61,2023,6
1105064,광진구,자양1동,2,60,683.0,116.05,9.13,20.28,9.61,21.24,19.38,3.01,18.25,7.71,6.11,23.06,2023,6
1105064,광진구,자양1동,2,65,551.0,123.67,11.28,15.62,16.22,17.49,9.06,0.83,12.06,14.86,12.72,21.57,2023,6
1105064,광진구,자양1동,2,70,399.42,89.12,8.74,18.62,1.95,18.0,21.58,0.6,17.25,10.14,4.31,21.39,2023,6
1105064,광진구,자양1동,2,75,604.58,226.58,22.02,35.49,12.45,28.34,10.78,0.61,25.12,30.28,27.0,26.73,2023,6
1105065,광진구,자양2동,1,20,962.0,138.1,19.06,15.95,17.38,11.56,19.15,16.42,18.39,5.15,9.4,23.73,2023,6
1105065,광진구,자양2동,1,25,972.0,154.72,17.33,19.88,12.38,14.87,16.66,27.71,18.75,16.88,22.28,42.92,2023,6
1105065,광진구,자양2동,1,30,1268.0,290.03,44.05,38.36,46.19,30.3,36.26,62.65,33.14,33.17,33.89,29.41,2023,6
1105065,광진구,자양2동,1,35,1209.0,252.02,37.98,25.82,21.4,25.27,24.12,51.38,27.64,17.66,28.26,29.9,2023,6
1105065,광진구,자양2동,1,40,1143.0,152.44,16.72,12.66,20.04,11.68,30.38,24.97,12.59,17.07,17.16,27.62,2023,6
1105065,광진구,자양2동,1,45,1106.0,140.15,17.44,15.72,12.33,9.88,25.02,21.65,11.11,9.57,11.36,16.53,2023,6
1105065,광진구,자양2동,1,50,1015.0,104.7,8.9,9.32,13.93,5.45,11.77,10.99,6.27,11.82,16.85,11.67,2023,6
1105065,광진구,자양2동,1,55,1089.0,113.28,11.74,8.23,8.71,7.14,10.13,9.88,7.55,13.07,9.01,5.02,2023,6
1105065,광진구,자양2동,1,60,840.0,88.03,8.11,9.48,8.61,7.24,19.0,5.74,7.19,7.46,2.38,14.64,2023,6
1105065,광진구,자양2동,1,65,513.0,62.07,4.96,3.88,12.67,4.53,6.9,1.85,3.83,2.81,6.37,6.84,2023,6
1105065,광진구,자양2동,1,70,328.26,43.7,6.83,5.04,0.81,3.91,4.71,0.86,5.2,2.74,2.66,7.79,2023,6
1105065,광진구,자양2동,1,75,429.74,120.19,10.0,10.59,19.65,8.21,7.85,1.48,13.01,4.52,13.73,4.67,2023,6
1105065,광진구,자양2동,2,20,827.0,147.27,12.93,9.63,22.63,9.02,12.75,23.11,9.22,8.5,7.21,18.96,2023,6
1105065,광진구,자양2동,2,25,972.0,173.0,11.91,9.88,19.19,10.79,5.41,34.55,10.12,21.63,25.4,8.04,2023,6
1105065,광진구,자양2동,2,30,1241.0,277.56,20.94,26.57,27.42,23.42,10.51,52.37,15.72,26.39,29.85,10.42,2023,6
1105065,광진구,자양2동,2,35,1155.0,231.96,16.42,25.77,16.72,25.26,12.23,42.16,14.68,17.83,26.41,15.16,2023,6
1105065,광진구,자양2동,2,40,1114.0,151.14,9.99,18.32,15.05,16.03,17.35,18.31,10.93,16.06,18.08,12.29,2023,6
1105065,광진구,자양2동,2,45,1102.0,141.75,5.27,19.01,11.32,14.92,5.16,15.65,12.72,14.01,11.38,23.07,2023,6
1105065,광진구,자양2동,2,50,1163.0,117.3,7.51,13.55,8.4,13.94,28.53,8.74,14.0,9.8,13.29,20.57,2023,6
1105065,광진구,자양2동,2,55,1173.0,134.05,9.83,16.06,12.67,14.5,18.99,8.04,12.45,12.2,14.55,16.14,2023,6
1105065,광진구,자양2동,2,60,814.0,90.93,7.38,11.46,6.44,12.19,12.98,4.89,9.3,4.46,5.06,20.21,2023,6
1105065,광진구,자양2동,2,65,565.0,87.32,5.59,10.28,15.54,10.32,18.24,1.38,9.21,10.12,10.33,18.09,2023,6
1105065,광진구,자양2동,2,70,396.23,63.76,3.31,11.65,0.88,9.36,5.65,0.67,7.83,9.95,5.34,14.96,2023,6
1105065,광진구,자양2동,2,75,565.77,193.02,26.77,32.75,18.15,26.47,16.97,0.83,22.15,21.09,15.09,26.18,2023,6
1105066,광진구,자양3동,1,20,977.06,97.75,12.45,18.02,8.53,10.52,19.84,15.09,10.75,3.1,9.06,13.12,2023,6
1105066,광진구,자양3동,1,25,1028.95,103.45,11.96,11.59,5.58,9.6,24.02,26.98,11.26,14.13,15.64,26.79,2023,6
1105066,광진구,자양3동,1,30,1195.68,133.04,20.35,18.67,13.92,15.44,36.28,52.02,15.08,16.15,9.68,32.71,2023,6
1105066,광진구,자양3동,1,35,1126.02,119.32,15.46,15.51,11.46,12.66,33.35,40.82,13.51,12.96,12.95,24.8,2023,6
1105066,광진구,자양3동,1,40,1277.0,97.92,12.03,8.23,12.02,8.03,21.85,27.72,8.01,9.22,12.69,18.96,2023,6
1105066,광진구,자양3동,1,45,1193.82,101.3,12.79,12.99,6.93,8.12,27.66,20.48,8.97,6.81,7.57,24.69,2023,6
1105066,광진구,자양3동,1,50,1150.21,96.28,12.94,12.0,5.08,9.42,46.82,11.72,10.17,7.51,16.78,35.36,2023,6
1105066,광진구,자양3동,1,55,1232.65,85.52,7.38,7.85,6.19,4.82,27.54,11.67,5.66,6.98,5.97,16.37,2023,6
1105066,광진구,자양3동,1,60,870.65,59.79,5.53,6.11,3.97,4.17,16.26,6.53,4.4,4.05,2.32,14.11,2023,6
1105066,광진구,자양3동,1,65,498.24,68.61,5.56,5.9,11.68,4.32,13.19,2.12,5.37,2.32,6.78,10.7,2023,6
1105066,광진구,자양3동,1,70,351.25,40.18,5.68,5.64,0.6,3.02,6.73,0.63,4.86,2.02,2.41,2.67,2023,6
1105066,광진구,자양3동,1,75,516.46,170.97,11.93,54.54,28.39,21.67,17.51,0.95,28.55,3.76,19.17,14.69,2023,6
1105066,광진구,자양3동,2,20,969.0,84.29,9.13,9.87,6.15,5.91,12.11,19.13,5.29,3.94,3.34,18.0,2023,6
1105066,광진구,자양3동,2,25,1123.46,111.6,7.5,10.15,8.62,11.51,25.42,33.79,8.75,9.46,12.34,22.05,2023,6
1105066,광진구,자양3동,2,30,1331.44,135.18,11.75,17.08,7.41,18.95,33.91,46.85,12.43,13.25,7.85,22.41,2023,6
1105066,광진구,자양3동,2,35,1274.65,115.47,6.8,12.28,4.02,16.73,18.26,35.0,11.57,8.52,10.51,26.91,2023,6
1105066,광진구,자양3동,2,40,1338.04,100.95,6.83,13.72,5.16,13.04,25.75,18.02,9.62,7.62,11.23,30.17,2023,6
1105066,광진구,자양3동,2,45,1291.68,113.51,8.04,16.91,6.47,16.23,15.4,17.1,12.07,8.34,10.36,22.9,2023,6
1105066,광진구,자양3동,2,50,1344.33,101.92,6.67,15.81,4.24,13.08,28.03,8.57,12.53,7.46,10.94,30.12,2023,6
1105066,광진구,자양3동,2,55,1264.71,99.6,7.1,15.61,5.89,11.31,14.23,6.57,10.71,5.67,5.26,22.57,2023,6
1105066,광진구,자양3동,2,60,848.38,75.7,6.22,11.83,5.07,11.21,14.07,3.78,8.4,4.18,3.68,21.7,2023,6
1105066,광진구,자양3동,2,65,513.81,73.16,4.88,13.18,8.87,8.01,14.08,0.93,8.54,7.17,8.73,10.15,2023,6
1105066,광진구,자양3동,2,70,410.49,54.49,4.43,13.82,0.2,9.15,9.18,0.52,8.15,6.09,3.18,12.14,2023,6
1105066,광진구,자양3동,2,75,723.87,280.12,22.41,114.84,17.86,66.54,44.7,0.73,56.16,21.07,28.94,32.19,2023,6
1105067,광진구,자양4동,1,20,935.94,263.03,29.28,21.37,16.43,26.32,10.02,21.66,30.95,14.5,19.26,19.87,2023,6
1105067,광진구,자양4동,1,25,1287.05,380.35,35.47,35.07,28.09,29.16,27.37,40.9,38.65,49.76,58.71,38.76,2023,6
1105067,광진구,자양4동,1,30,1328.33,370.07,42.86,34.53,44.78,29.26,36.35,69.46,38.73,33.62,27.89,32.76,2023,6
1105067,광진구,자양4동,1,35,1122.98,288.97,39.51,23.97,32.08,25.81,17.89,58.9,30.06,26.58,28.49,29.56,2023,6
1105067,광진구,자양4동,1,40,1190.0,288.11,39.53,27.71,33.79,21.42,30.53,32.0,31.79,27.68,36.84,42.37,2023,6
1105067,광진구,자양4동,1,45,1265.18,294.7,37.55,20.47,40.3,18.13,30.28,29.19,26.97,28.89,11.2,48.79,2023,6
1105067,광진구,자양4동,1,50,1574.79,287.95,47.57,25.18,37.82,15.68,45.87,17.72,27.69,29.98,48.43,37.21,2023,6
1105067,광진구,자양4동,1,55,1447.35,290.27,41.59,26.5,38.73,23.69,36.1,13.17,30.45,43.39,13.44,35.8,2023,6
1105067,광진구,자양4동,1,60,969.35,204.38,26.17,19.81,31.86,20.74,25.07,8.4,22.73,21.77,5.68,37.27,2023,6
1105067,광진구,자양4동,1,65,691.76,152.85,22.99,9.12,34.32,9.98,21.01,2.76,14.2,11.74,17.7,18.75,2023,6
1105067,광진구,자양4동,1,70,335.56,77.99,12.24,9.31,1.88,9.75,6.65,0.82,11.81,6.87,3.02,11.53,2023,6
1105067,광진구,자양4동,1,75,511.73,147.1,15.14,17.48,22.76,8.03,9.97,1.65,18.26,7.6,16.33,16.47,2023,6
1105067,광진구,자양4동,2,20,1049.0,308.25,27.91,29.35,22.84,18.66,11.98,26.34,17.95,27.48,16.06,7.92,2023,6
1105067,광진구,자양4동,2,25,1341.54,448.33,28.33,24.52,54.53,19.25,13.69,56.65,22.97,59.99,63.74,13.58,2023,6
1105067,광진구,자양4동,2,30,1217.56,334.8,18.55,21.74,33.7,20.13,10.22,63.98,16.11,35.08,30.2,10.13,2023,6
1105067,광진구,자양4동,2,35,873.35,207.87,18.47,19.03,12.31,19.92,19.59,34.83,22.29,10.6,20.83,16.65,2023,6
1105067,광진구,자양4동,2,40,949.96,225.98,22.34,26.5,16.74,25.52,19.96,16.96,26.1,23.34,27.84,22.26,2023,6
1105067,광진구,자양4동,2,45,1251.42,227.45,18.73,20.64,22.48,17.02,11.57,25.03,22.77,19.68,19.85,11.47,2023,6
1105067,광진구,자양4동,2,50,1517.67,277.87,22.37,29.94,28.63,25.59,18.7,13.94,26.17,25.0,32.78,40.78,2023,6
1105067,광진구,자양4동,2,55,1489.29,296.34,23.79,20.68,27.54,21.66,12.93,12.11,29.53,31.33,24.32,17.1,2023,6
1105067,광진구,자양4동,2,60,1091.62,215.0,14.99,14.44,24.87,16.58,13.25,7.09,15.96,15.64,9.18,21.01,2023,6
1105067,광진구,자양4동,2,65,689.19,175.77,10.41,16.32,25.33,12.81,3.58,1.7,15.72,20.96,24.11,14.21,2023,6
1105067,광진구,자양4동,2,70,484.9,127.63,12.08,18.73,5.22,12.32,3.71,0.82,14.93,19.65,10.49,14.71,2023,6
1105067,광진구,자양4동,2,75,677.74,227.78,23.45,26.14,23.64,26.79,11.12,1.25,17.87,26.25,12.79,29.41,2023,6
1105053,광진구,화양동,1,20,2606.0,1960.97,174.68,327.03,250.28,259.89,16.04,51.12,203.41,115.37,200.71,9.55,2023,7
1105053,광진구,화양동,1,25,2982.0,2208.57,239.84,294.37,234.45,240.24,74.21,75.29,245.72,310.91,356.8,63.89,2023,7
1105053,광진구,화양동,1,30,1681.0,1192.31,112.61,198.76,137.6,119.65,26.02,64.22,112.87,175.66,181.98,27.84,2023,7
1105053,광진구,화양동,1,35,986.0,663.95,96.53,114.51,72.67,75.14,41.02,36.83,88.2,90.02,77.23,36.87,2023,7
1105053,광진구,화양동,1,40,747.0,284.33,43.81,50.8,42.16,27.16,21.76,15.06,37.03,40.77,43.24,18.02,2023,7
1105053,광진구,화양동,1,45,692.0,250.88,40.94,44.18,26.94,26.77,24.09,12.03,41.07,29.77,10.1,17.41,2023,7
1105053,광진구,화양동,1,50,695.0,157.64,25.41,34.14,19.02,16.87,26.47,6.1,22.63,24.4,28.6,22.8,2023,7
1105053,광진구,화양동,1,55,599.0,140.35,22.98,18.24,21.67,11.04,19.09,5.04,18.3,20.96,15.51,15.51,2023,7
1105053,광진구,화양동,1,60,462.0,115.45,18.76,18.49,15.89,14.18,11.77,2.86,14.1,18.52,4.12,10.03,2023,7
1105053,광진구,화양동,1,65,346.0,67.08,6.06,7.31,14.81,3.1,5.25,0.85,5.12,2.86,8.97,7.82,2023,7
1105053,광진구,화양동,1,70,212.9,46.45,6.89,8.05,0.56,5.42,5.31,0.41,6.65,4.61,2.55,3.95,2023,7
1105053,광진구,화양동,1,75,336.1,123.63,10.64,26.71,11.83,7.77,10.61,0.54,15.89,3.66,11.94,11.85,2023,7
1105053,광진구,화양동,2,20,3650.0,2867.23,144.43,347.9,378.01,270.62,20.93,93.35,191.28,147.55,188.51,8.92,2023,7
1105053,광진구,화양동,2,25,2912.0,2255.37,133.91,235.27,244.47,178.55,33.33,91.41,161.7,296.01,283.72,33.11,2023,7
1105053,광진구,화양동,2,30,1622.0,1129.82,67.04,150.11,115.55,83.32,30.65,59.74,93.74,126.77,130.59,27.91,2023,7
1105053,광진구,화양동,2,35,772.0,515.39,60.5,92.76,28.97,44.31,16.79,23.28,51.29,54.87,62.14,12.97,2023,7
1105053,광진구,화양동,2,40,579.0,222.82,17.09,38.67,21.2,18.62,12.05,9.88,26.67,34.18,39.56,17.11,2023,7
1105053,광진구,화양동,2,45,594.0,209.98,22.21,50.98,11.63,23.22,20.36,7.47,27.59,21.0,19.57,17.98,2023,7
1105053,광진구,화양동,2,50,636.0,137.74,15.44,28.35,12.87,16.72,21.14,3.67,21.49,15.45,21.06,14.7,2023,7
1105053,광진구,화양동,2,55,667.0,153.57,17.62,33.39,13.46,20.8,21.7,3.61,21.81,17.18,10.32,26.35,2023,7
1105053,광진구,화양동,2,60,520.0,116.95,12.96,23.84,13.93,14.68,13.55,2.42,14.6,8.57,4.26,19.24,2023,7
1105053,광진구,화양동,2,65,400.0,94.48,3.65,18.52,11.79,9.32,4.68,0.71,7.06,11.4,9.37,6.2,2023,7
1105053,광진구,화양동,2,70,308.63,77.13,8.01,22.42,0.71,7.57,13.22,0.34,8.44,13.43,5.03,8.76,2023,7
1105053,광진구,화양동,2,75,470.37,197.87,15.94,56.61,14.38,15.06,26.46,0.65,21.32,21.45,23.6,21.9,2023,7
1105054,광진구,군자동,1,20,1598.0,792.38,56.95,120.28,95.44,145.99,44.12,36.22,104.79,48.71,99.02,16.43,2023,7
1105054,광진구,군자동,1,25,1554.0,767.83,72.89,83.48,85.79,101.16,51.62,42.74,96.28,92.82,142.4,33.18,2023,7
1105054,광진구,군자동,1,30,1292.0,526.52,51.72,61.3,62.59,52.34,15.24,59.39,54.72,68.69,64.4,18.17,2023,7
1105054,광진구,군자동,1,35,925.0,342.02,53.2,49.04,21.19,40.94,26.87,34.87,41.87,32.6,46.67,29.36,2023,7
1105054,광진구,군자동,1,40,835.0,170.06,24.9,21.72,19.03,17.96,29.15,17.71,20.55,19.26,23.68,26.72,2023,7
1105054,광진구,군자동,1,45,745.0,145.3,19.82,16.6,16.47,11.7,15.37,12.58,15.8,17.33,8.8,17.82,2023,7
1105054,광진구,군자동,1,50,832.0,146.26,21.73,16.05,18.64,12.14,30.52,8.54,13.28,17.19,24.94,32.84,2023,7
